tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
261,5/19/2020 21:57,5/19/2020 22:02,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42273,Subscriber,1986,1
596,5/19/2020 22:08,5/19/2020 22:18,3638,Washington St,40.7242941,-74.0354826,3483,Montgomery St,40.71942,-74.05099,42365,Subscriber,1958,1
872,5/19/2020 22:08,5/19/2020 22:22,3186,Grove St PATH,40.71958612,-74.04311746,3694,Jackson Square,40.71113,-74.0789,42362,Customer,1969,0
1259,5/19/2020 22:09,5/19/2020 22:30,3203,Hamilton Park,40.72759597,-74.04424731,3270,Jersey & 6th St,40.72528911,-74.04557168,33887,Customer,1969,0
479,5/19/2020 22:11,5/19/2020 22:19,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,42193,Subscriber,1964,1
743,5/19/2020 22:12,5/19/2020 22:24,3678,Fairmount Ave,40.72572614,-74.07195926,3186,Grove St PATH,40.71958612,-74.04311746,42462,Customer,1969,0
233,5/19/2020 22:34,5/19/2020 22:38,3206,Hilltop,40.7311689,-74.0575736,3195,Sip Ave,40.7308971,-74.06391263,42367,Subscriber,1990,1
208,5/19/2020 22:45,5/19/2020 22:49,3195,Sip Ave,40.7308971,-74.06391263,3206,Hilltop,40.7311689,-74.0575736,42367,Subscriber,1990,1
279,5/19/2020 22:46,5/19/2020 22:51,3195,Sip Ave,40.7308971,-74.06391263,3677,Glenwood Ave,40.72755147,-74.07106072,42320,Subscriber,1984,1
312,5/19/2020 22:47,5/19/2020 22:52,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42492,Subscriber,1996,2
151,5/19/2020 23:09,5/19/2020 23:12,3194,McGinley Square,40.72533993,-74.06762213,3679,Bergen Ave,40.72210379,-74.071455,42432,Subscriber,1999,1
444,5/19/2020 23:17,5/19/2020 23:25,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,42549,Subscriber,1984,1
1006,5/19/2020 23:18,5/19/2020 23:35,3275,Columbus Drive,40.7183552,-74.03891444,3191,Union St,40.7182113,-74.0836394,42419,Customer,1999,1
2271,5/19/2020 23:52,5/20/2020 0:30,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3198,Heights Elevator,40.74871595,-74.0404433,42280,Customer,1969,0
554,5/19/2020 23:53,5/20/2020 0:02,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,42549,Subscriber,1984,1
2054,5/20/2020 0:24,5/20/2020 0:58,3677,Glenwood Ave,40.72755147,-74.07106072,3185,City Hall,40.7177325,-74.043845,42525,Subscriber,1971,1
277,5/20/2020 0:29,5/20/2020 0:34,3280,Astor Place,40.7192822,-74.07126188,3191,Union St,40.7182113,-74.0836394,42220,Subscriber,1988,1
448,5/20/2020 0:30,5/20/2020 0:37,3201,Dey St,40.737711,-74.066921,3207,Oakland Ave,40.7376037,-74.0524783,42619,Subscriber,1981,1
1945,5/20/2020 1:04,5/20/2020 1:36,3185,City Hall,40.7177325,-74.043845,3270,Jersey & 6th St,40.72528911,-74.04557168,42525,Subscriber,1971,1
271,5/20/2020 1:23,5/20/2020 1:28,3640,Journal Square,40.73367,-74.0625,3194,McGinley Square,40.72533993,-74.06762213,42107,Customer,1969,0
1082,5/20/2020 1:40,5/20/2020 1:59,3270,Jersey & 6th St,40.72528911,-74.04557168,3677,Glenwood Ave,40.72755147,-74.07106072,42525,Subscriber,1971,1
771,5/20/2020 3:45,5/20/2020 3:58,3203,Hamilton Park,40.72759597,-74.04424731,3192,Liberty Light Rail,40.7112423,-74.0557013,42475,Subscriber,1984,1
286,5/20/2020 4:20,5/20/2020 4:25,3677,Glenwood Ave,40.72755147,-74.07106072,3280,Astor Place,40.7192822,-74.07126188,42525,Subscriber,1959,1
292,5/20/2020 4:35,5/20/2020 4:39,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.7308971,-74.06391263,42619,Subscriber,1963,2
3778,5/20/2020 5:02,5/20/2020 6:05,3210,Pershing Field,40.74267714,-74.05178863,3196,Riverview Park,40.7443187,-74.0439909,42168,Customer,2001,2
288,5/20/2020 5:25,5/20/2020 5:30,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,40063,Subscriber,1967,1
188,5/20/2020 5:38,5/20/2020 5:41,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,42114,Subscriber,1989,1
488,5/20/2020 5:57,5/20/2020 6:05,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42619,Subscriber,1964,1
596,5/20/2020 6:07,5/20/2020 6:17,3214,Essex Light Rail,40.7127742,-74.0364857,3184,Paulus Hook,40.7141454,-74.0335519,42189,Customer,1986,1
515,5/20/2020 6:08,5/20/2020 6:17,3214,Essex Light Rail,40.7127742,-74.0364857,3184,Paulus Hook,40.7141454,-74.0335519,42295,Subscriber,1983,2
2282,5/20/2020 6:15,5/20/2020 6:53,3211,Newark Ave,40.72152515,-74.04630454,3211,Newark Ave,40.72152515,-74.04630454,42423,Subscriber,1976,1
247,5/20/2020 6:17,5/20/2020 6:21,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,42435,Subscriber,1987,1
2484,5/20/2020 6:20,5/20/2020 7:02,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42208,Subscriber,1959,1
872,5/20/2020 6:26,5/20/2020 6:41,3186,Grove St PATH,40.71958612,-74.04311746,3212,Christ Hospital,40.73478582,-74.05044364,42231,Subscriber,1997,1
160,5/20/2020 6:26,5/20/2020 6:29,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,42346,Subscriber,1992,1
595,5/20/2020 6:33,5/20/2020 6:43,3194,McGinley Square,40.72533993,-74.06762213,3186,Grove St PATH,40.71958612,-74.04311746,42109,Subscriber,1970,1
273,5/20/2020 6:35,5/20/2020 6:39,3276,Marin Light Rail,40.71458404,-74.04281706,3184,Paulus Hook,40.7141454,-74.0335519,42175,Customer,1989,1
554,5/20/2020 6:43,5/20/2020 6:52,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42127,Subscriber,1991,1
2662,5/20/2020 6:44,5/20/2020 7:28,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42150,Subscriber,1966,1
273,5/20/2020 6:44,5/20/2020 6:48,3211,Newark Ave,40.72152515,-74.04630454,3205,JC Medical Center,40.71653978,-74.04963791,42534,Subscriber,1956,1
652,5/20/2020 6:45,5/20/2020 6:56,3214,Essex Light Rail,40.7127742,-74.0364857,3199,Newport Pkwy,40.7287448,-74.0321082,42343,Subscriber,1980,1
1056,5/20/2020 6:45,5/20/2020 7:03,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,42370,Subscriber,1990,1
349,5/20/2020 6:51,5/20/2020 6:57,3207,Oakland Ave,40.7376037,-74.0524783,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42246,Subscriber,1982,1
257,5/20/2020 6:52,5/20/2020 6:57,3268,Lafayette Park,40.71346383,-74.06285852,3205,JC Medical Center,40.71653978,-74.04963791,42562,Subscriber,1987,2
434,5/20/2020 6:55,5/20/2020 7:02,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42430,Subscriber,1988,1
226,5/20/2020 6:58,5/20/2020 7:01,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,42181,Subscriber,1988,2
2250,5/20/2020 7:02,5/20/2020 7:40,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42208,Subscriber,1959,1
929,5/20/2020 7:04,5/20/2020 7:19,3203,Hamilton Park,40.72759597,-74.04424731,3194,McGinley Square,40.72533993,-74.06762213,42490,Customer,1969,0
2057,5/20/2020 7:05,5/20/2020 7:39,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42477,Customer,1993,2
303,5/20/2020 7:11,5/20/2020 7:16,3203,Hamilton Park,40.72759597,-74.04424731,3638,Washington St,40.7242941,-74.0354826,42193,Subscriber,1970,2
347,5/20/2020 7:18,5/20/2020 7:24,3205,JC Medical Center,40.71653978,-74.04963791,3275,Columbus Drive,40.7183552,-74.03891444,42576,Subscriber,1989,2
275,5/20/2020 7:21,5/20/2020 7:25,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,42211,Subscriber,1982,1
383,5/20/2020 7:31,5/20/2020 7:37,3278,Monmouth and 6th,40.72568548,-74.04879034,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42126,Subscriber,1979,1
212,5/20/2020 7:33,5/20/2020 7:37,3212,Christ Hospital,40.73478582,-74.05044364,3206,Hilltop,40.7311689,-74.0575736,42231,Subscriber,1984,1
152,5/20/2020 7:33,5/20/2020 7:36,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42146,Subscriber,1990,2
149,5/20/2020 7:36,5/20/2020 7:39,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42255,Subscriber,1984,1
1747,5/20/2020 7:37,5/20/2020 8:06,3638,Washington St,40.7242941,-74.0354826,3187,Warren St,40.7211236,-74.03805095,42193,Subscriber,1990,2
1923,5/20/2020 7:37,5/20/2020 8:09,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3681,Grand St,40.71517768,-74.03768331,42438,Subscriber,1995,2
1901,5/20/2020 7:37,5/20/2020 8:09,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3681,Grand St,40.71517768,-74.03768331,42322,Subscriber,1994,1
1656,5/20/2020 7:38,5/20/2020 8:06,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,42533,Subscriber,1980,2
1669,5/20/2020 7:38,5/20/2020 8:06,3638,Washington St,40.7242941,-74.0354826,3187,Warren St,40.7211236,-74.03805095,42302,Subscriber,1990,1
106,5/20/2020 7:38,5/20/2020 7:40,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,42297,Subscriber,1992,1
239,5/20/2020 7:39,5/20/2020 7:43,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42113,Subscriber,1989,2
296,5/20/2020 7:39,5/20/2020 7:44,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42421,Subscriber,1991,2
967,5/20/2020 7:41,5/20/2020 7:57,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3186,Grove St PATH,40.71958612,-74.04311746,42425,Subscriber,1992,2
668,5/20/2020 7:42,5/20/2020 7:53,3206,Hilltop,40.7311689,-74.0575736,3205,JC Medical Center,40.71653978,-74.04963791,42196,Subscriber,1983,2
649,5/20/2020 7:57,5/20/2020 8:07,3205,JC Medical Center,40.71653978,-74.04963791,3202,Newport PATH,40.7272235,-74.0337589,42579,Subscriber,1975,1
2044,5/20/2020 7:58,5/20/2020 8:32,3270,Jersey & 6th St,40.72528911,-74.04557168,3270,Jersey & 6th St,40.72528911,-74.04557168,42407,Subscriber,1987,1
2416,5/20/2020 8:06,5/20/2020 8:46,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42552,Subscriber,1993,0
2418,5/20/2020 8:06,5/20/2020 8:46,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42442,Subscriber,1994,2
1606,5/20/2020 8:07,5/20/2020 8:34,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,42425,Subscriber,1992,2
1843,5/20/2020 8:07,5/20/2020 8:38,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42536,Subscriber,1983,1
221,5/20/2020 8:08,5/20/2020 8:12,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,38937,Subscriber,1996,2
337,5/20/2020 8:09,5/20/2020 8:15,3209,Brunswick St,40.7241765,-74.0506564,3185,City Hall,40.7177325,-74.043845,42393,Subscriber,1984,1
856,5/20/2020 8:10,5/20/2020 8:24,3681,Grand St,40.71517768,-74.03768331,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42438,Subscriber,1995,2
720,5/20/2020 8:11,5/20/2020 8:23,3681,Grand St,40.71517768,-74.03768331,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42322,Subscriber,1994,1
649,5/20/2020 8:11,5/20/2020 8:22,3275,Columbus Drive,40.7183552,-74.03891444,3639,Harborside,40.7192517,-74.034234,42526,Subscriber,1990,1
644,5/20/2020 8:11,5/20/2020 8:22,3275,Columbus Drive,40.7183552,-74.03891444,3639,Harborside,40.7192517,-74.034234,42602,Subscriber,1989,2
657,5/20/2020 8:13,5/20/2020 8:24,3206,Hilltop,40.7311689,-74.0575736,3198,Heights Elevator,40.74871595,-74.0404433,42350,Subscriber,1997,1
314,5/20/2020 8:14,5/20/2020 8:19,3184,Paulus Hook,40.7141454,-74.0335519,3638,Washington St,40.7242941,-74.0354826,42533,Subscriber,1961,1
656,5/20/2020 8:14,5/20/2020 8:25,3481,York St,40.71649,-74.04105,3203,Hamilton Park,40.72759597,-74.04424731,42209,Customer,1991,2
646,5/20/2020 8:14,5/20/2020 8:25,3481,York St,40.71649,-74.04105,3203,Hamilton Park,40.72759597,-74.04424731,42239,Customer,1988,1
979,5/20/2020 8:15,5/20/2020 8:32,3210,Pershing Field,40.74267714,-74.05178863,3199,Newport Pkwy,40.7287448,-74.0321082,42369,Customer,1991,1
937,5/20/2020 8:19,5/20/2020 8:35,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42300,Subscriber,1966,1
1481,5/20/2020 8:20,5/20/2020 8:44,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,43321,Customer,1992,2
670,5/20/2020 8:28,5/20/2020 8:39,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,42154,Subscriber,1983,2
172,5/20/2020 8:29,5/20/2020 8:32,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,42127,Subscriber,1981,1
76,5/20/2020 8:35,5/20/2020 8:36,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,35358,Subscriber,1989,1
1800,5/20/2020 8:37,5/20/2020 9:07,3209,Brunswick St,40.7241765,-74.0506564,3272,Jersey & 3rd,40.72333159,-74.04595256,42293,Customer,1969,0
1659,5/20/2020 8:37,5/20/2020 9:05,3270,Jersey & 6th St,40.72528911,-74.04557168,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42425,Subscriber,1992,2
2313,5/20/2020 8:41,5/20/2020 9:19,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42392,Subscriber,1982,2
444,5/20/2020 8:43,5/20/2020 8:50,3639,Harborside,40.7192517,-74.034234,3279,Dixon Mills,40.72163014,-74.04996783,42458,Subscriber,1969,1
325,5/20/2020 8:54,5/20/2020 8:59,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,42150,Subscriber,1964,1
415,5/20/2020 8:55,5/20/2020 9:02,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,42328,Subscriber,1986,1
175,5/20/2020 9:00,5/20/2020 9:03,3193,Lincoln Park,40.7246051,-74.07840595,3678,Fairmount Ave,40.72572614,-74.07195926,40469,Subscriber,1978,1
195,5/20/2020 9:03,5/20/2020 9:06,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,42456,Subscriber,1987,1
180,5/20/2020 9:10,5/20/2020 9:13,3193,Lincoln Park,40.7246051,-74.07840595,3678,Fairmount Ave,40.72572614,-74.07195926,42625,Subscriber,1978,1
350,5/20/2020 9:10,5/20/2020 9:16,3193,Lincoln Park,40.7246051,-74.07840595,3678,Fairmount Ave,40.72572614,-74.07195926,42565,Subscriber,1967,1
1332,5/20/2020 9:16,5/20/2020 9:38,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42238,Customer,1969,0
413,5/20/2020 9:19,5/20/2020 9:26,3638,Washington St,40.7242941,-74.0354826,3184,Paulus Hook,40.7141454,-74.0335519,42545,Subscriber,1961,1
167,5/20/2020 9:19,5/20/2020 9:22,3193,Lincoln Park,40.7246051,-74.07840595,3678,Fairmount Ave,40.72572614,-74.07195926,42453,Subscriber,1978,1
910,5/20/2020 9:22,5/20/2020 9:38,3195,Sip Ave,40.7308971,-74.06391263,3203,Hamilton Park,40.72759597,-74.04424731,38937,Customer,1990,1
273,5/20/2020 9:23,5/20/2020 9:27,3270,Jersey & 6th St,40.72528911,-74.04557168,3275,Columbus Drive,40.7183552,-74.03891444,42481,Subscriber,1963,1
857,5/20/2020 9:23,5/20/2020 9:38,3195,Sip Ave,40.7308971,-74.06391263,3203,Hamilton Park,40.72759597,-74.04424731,40063,Customer,1969,0
492,5/20/2020 9:31,5/20/2020 9:39,3268,Lafayette Park,40.71346383,-74.06285852,3192,Liberty Light Rail,40.7112423,-74.0557013,42420,Subscriber,1989,2
2025,5/20/2020 9:32,5/20/2020 10:05,3185,City Hall,40.7177325,-74.043845,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42221,Subscriber,1962,1
376,5/20/2020 9:38,5/20/2020 9:44,3681,Grand St,40.71517768,-74.03768331,3187,Warren St,40.7211236,-74.03805095,42457,Subscriber,1957,1
366,5/20/2020 9:38,5/20/2020 9:44,3681,Grand St,40.71517768,-74.03768331,3187,Warren St,40.7211236,-74.03805095,42276,Subscriber,1956,1
3106,5/20/2020 9:40,5/20/2020 10:32,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42497,Subscriber,1989,2
568,5/20/2020 9:43,5/20/2020 9:52,3681,Grand St,40.71517768,-74.03768331,3202,Newport PATH,40.7272235,-74.0337589,42529,Subscriber,1983,2
754,5/20/2020 9:45,5/20/2020 9:58,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,42525,Customer,1969,0
841,5/20/2020 9:47,5/20/2020 10:01,3193,Lincoln Park,40.7246051,-74.07840595,3270,Jersey & 6th St,40.72528911,-74.04557168,42505,Subscriber,1982,1
251,5/20/2020 9:59,5/20/2020 10:03,3214,Essex Light Rail,40.7127742,-74.0364857,3276,Marin Light Rail,40.71458404,-74.04281706,42127,Subscriber,1989,1
579,5/20/2020 10:07,5/20/2020 10:16,3213,Van Vorst Park,40.71848892,-74.04772663,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42501,Customer,1987,1
279,5/20/2020 10:07,5/20/2020 10:12,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3185,City Hall,40.7177325,-74.043845,42466,Subscriber,1993,2
4246,5/20/2020 10:07,5/20/2020 11:18,3273,Manila & 1st,40.72165072,-74.04288411,3273,Manila & 1st,40.72165072,-74.04288411,42162,Customer,1969,0
4249,5/20/2020 10:07,5/20/2020 11:18,3273,Manila & 1st,40.72165072,-74.04288411,3273,Manila & 1st,40.72165072,-74.04288411,42543,Customer,1969,0
297,5/20/2020 10:09,5/20/2020 10:14,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42490,Subscriber,1980,1
1879,5/20/2020 10:09,5/20/2020 10:40,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3186,Grove St PATH,40.71958612,-74.04311746,42221,Subscriber,1962,1
721,5/20/2020 10:17,5/20/2020 10:29,3201,Dey St,40.737711,-74.066921,3483,Montgomery St,40.71942,-74.05099,42634,Subscriber,1989,1
319,5/20/2020 10:18,5/20/2020 10:23,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,42329,Subscriber,1984,2
1219,5/20/2020 10:18,5/20/2020 10:39,3211,Newark Ave,40.72152515,-74.04630454,3205,JC Medical Center,40.71653978,-74.04963791,42423,Subscriber,1970,1
2269,5/20/2020 10:23,5/20/2020 11:01,3273,Manila & 1st,40.72165072,-74.04288411,3192,Liberty Light Rail,40.7112423,-74.0557013,42285,Subscriber,1981,1
2872,5/20/2020 10:24,5/20/2020 11:12,3206,Hilltop,40.7311689,-74.0575736,3206,Hilltop,40.7311689,-74.0575736,42231,Subscriber,1971,1
447,5/20/2020 10:26,5/20/2020 10:33,3267,Morris Canal,40.71241882,-74.03852552,3187,Warren St,40.7211236,-74.03805095,42269,Subscriber,1984,1
799,5/20/2020 10:27,5/20/2020 10:40,3679,Bergen Ave,40.72210379,-74.071455,3202,Newport PATH,40.7272235,-74.0337589,42368,Subscriber,1986,1
1754,5/20/2020 10:35,5/20/2020 11:04,3192,Liberty Light Rail,40.7112423,-74.0557013,3268,Lafayette Park,40.71346383,-74.06285852,42123,Subscriber,1989,2
1252,5/20/2020 10:38,5/20/2020 10:59,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42238,Subscriber,1989,1
446,5/20/2020 10:38,5/20/2020 10:46,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42475,Customer,1969,0
182,5/20/2020 10:42,5/20/2020 10:45,3207,Oakland Ave,40.7376037,-74.0524783,3210,Pershing Field,40.74267714,-74.05178863,42330,Subscriber,1988,1
3691,5/20/2020 10:44,5/20/2020 11:46,3677,Glenwood Ave,40.72755147,-74.07106072,3694,Jackson Square,40.71113,-74.0789,42320,Subscriber,1982,1
1182,5/20/2020 10:50,5/20/2020 11:10,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3220,5 Corners Library,40.73496102,-74.05950308,42283,Subscriber,1986,1
921,5/20/2020 10:53,5/20/2020 11:08,3483,Montgomery St,40.71942,-74.05099,3201,Dey St,40.737711,-74.066921,42634,Subscriber,1989,1
396,5/20/2020 10:53,5/20/2020 11:00,3273,Manila & 1st,40.72165072,-74.04288411,3483,Montgomery St,40.71942,-74.05099,42331,Subscriber,1993,2
399,5/20/2020 10:55,5/20/2020 11:02,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,42501,Subscriber,1993,1
549,5/20/2020 10:57,5/20/2020 11:07,3203,Hamilton Park,40.72759597,-74.04424731,3481,York St,40.71649,-74.04105,42239,Customer,1988,1
553,5/20/2020 10:58,5/20/2020 11:07,3203,Hamilton Park,40.72759597,-74.04424731,3481,York St,40.71649,-74.04105,42209,Customer,1991,2
7406,5/20/2020 10:58,5/20/2020 13:02,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42305,Customer,1994,2
7349,5/20/2020 10:59,5/20/2020 13:02,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42327,Customer,1995,2
2128,5/20/2020 11:04,5/20/2020 11:39,3192,Liberty Light Rail,40.7112423,-74.0557013,3213,Van Vorst Park,40.71848892,-74.04772663,42285,Subscriber,1981,1
2397,5/20/2020 11:05,5/20/2020 11:45,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42442,Customer,1992,1
2733,5/20/2020 11:06,5/20/2020 11:52,3275,Columbus Drive,40.7183552,-74.03891444,3185,City Hall,40.7177325,-74.043845,42328,Subscriber,1977,1
306,5/20/2020 11:14,5/20/2020 11:19,3210,Pershing Field,40.74267714,-74.05178863,3212,Christ Hospital,40.73478582,-74.05044364,42330,Subscriber,1988,1
2177,5/20/2020 11:15,5/20/2020 11:52,3679,Bergen Ave,40.72210379,-74.071455,3201,Dey St,40.737711,-74.066921,42130,Customer,1969,0
2165,5/20/2020 11:15,5/20/2020 11:52,3679,Bergen Ave,40.72210379,-74.071455,3201,Dey St,40.737711,-74.066921,42492,Customer,1969,0
532,5/20/2020 11:16,5/20/2020 11:25,3213,Van Vorst Park,40.71848892,-74.04772663,3187,Warren St,40.7211236,-74.03805095,42197,Subscriber,1968,1
3534,5/20/2020 11:18,5/20/2020 12:17,3679,Bergen Ave,40.72210379,-74.071455,3679,Bergen Ave,40.72210379,-74.071455,42375,Customer,1978,2
419,5/20/2020 11:20,5/20/2020 11:27,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42488,Customer,1974,1
2042,5/20/2020 11:22,5/20/2020 11:56,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,42466,Subscriber,1951,1
269,5/20/2020 11:22,5/20/2020 11:26,3187,Warren St,40.7211236,-74.03805095,3681,Grand St,40.71517768,-74.03768331,42457,Subscriber,1957,1
277,5/20/2020 11:22,5/20/2020 11:27,3187,Warren St,40.7211236,-74.03805095,3681,Grand St,40.71517768,-74.03768331,42269,Subscriber,1956,1
3489,5/20/2020 11:25,5/20/2020 12:24,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42274,Customer,1994,2
470,5/20/2020 11:29,5/20/2020 11:37,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3205,JC Medical Center,40.71653978,-74.04963791,42507,Subscriber,1982,1
2792,5/20/2020 11:29,5/20/2020 12:15,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42423,Subscriber,1968,1
1758,5/20/2020 11:30,5/20/2020 12:00,3273,Manila & 1st,40.72165072,-74.04288411,3273,Manila & 1st,40.72165072,-74.04288411,42543,Subscriber,1970,1
595,5/20/2020 11:33,5/20/2020 11:43,3203,Hamilton Park,40.72759597,-74.04424731,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42300,Subscriber,1977,1
349,5/20/2020 11:39,5/20/2020 11:44,3269,Brunswick & 6th,40.72601173,-74.05038893,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42408,Subscriber,1972,1
201,5/20/2020 11:39,5/20/2020 11:43,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,40063,Subscriber,1970,2
180,5/20/2020 11:41,5/20/2020 11:44,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42142,Subscriber,1992,1
895,5/20/2020 11:42,5/20/2020 11:57,3678,Fairmount Ave,40.72572614,-74.07195926,3276,Marin Light Rail,40.71458404,-74.04281706,42453,Customer,1969,0
347,5/20/2020 11:43,5/20/2020 11:49,3483,Montgomery St,40.71942,-74.05099,3273,Manila & 1st,40.72165072,-74.04288411,42331,Subscriber,1993,2
2050,5/20/2020 11:44,5/20/2020 12:18,3280,Astor Place,40.7192822,-74.07126188,3202,Newport PATH,40.7272235,-74.0337589,42467,Customer,1997,2
