tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
592,4/19/2020 14:09,4/19/2020 14:19,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.7192517,-74.034234,42436,Subscriber,1986,1
276,4/19/2020 14:09,4/19/2020 14:14,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,42435,Subscriber,1967,1
2079,4/19/2020 14:09,4/19/2020 14:44,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,42521,Subscriber,1959,1
1870,4/19/2020 14:11,4/19/2020 14:42,3272,Jersey & 3rd,40.72333159,-74.04595256,3202,Newport PATH,40.7272235,-74.0337589,42282,Subscriber,1962,1
1980,4/19/2020 14:11,4/19/2020 14:44,3272,Jersey & 3rd,40.72333159,-74.04595256,3202,Newport PATH,40.7272235,-74.0337589,42635,Subscriber,1977,1
462,4/19/2020 14:11,4/19/2020 14:19,3187,Warren St,40.7211236,-74.03805095,3483,Montgomery St,40.71942,-74.05099,42160,Subscriber,1984,2
1235,4/19/2020 14:12,4/19/2020 14:33,3202,Newport PATH,40.7272235,-74.0337589,3638,Washington St,40.7242941,-74.0354826,42218,Subscriber,1988,1
581,4/19/2020 14:13,4/19/2020 14:23,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,42309,Customer,1984,1
2519,4/19/2020 14:15,4/19/2020 14:57,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42466,Customer,1969,0
2480,4/19/2020 14:16,4/19/2020 14:57,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42380,Customer,1969,0
773,4/19/2020 14:16,4/19/2020 14:28,3273,Manila & 1st,40.72165072,-74.04288411,3186,Grove St PATH,40.71958612,-74.04311746,42274,Subscriber,1957,1
336,4/19/2020 14:17,4/19/2020 14:22,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,42435,Subscriber,1967,1
906,4/19/2020 14:17,4/19/2020 14:32,3191,Union St,40.7182113,-74.0836394,3195,Sip Ave,40.7308971,-74.06391263,42535,Subscriber,1994,1
3293,4/19/2020 14:17,4/19/2020 15:12,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42621,Customer,1969,0
556,4/19/2020 14:18,4/19/2020 14:27,3276,Marin Light Rail,40.71458404,-74.04281706,3483,Montgomery St,40.71942,-74.05099,42368,Subscriber,1991,1
3233,4/19/2020 14:18,4/19/2020 15:12,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,35358,Customer,1969,0
510,4/19/2020 14:19,4/19/2020 14:27,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,40517,Subscriber,1984,2
985,4/19/2020 14:20,4/19/2020 14:36,3483,Montgomery St,40.71942,-74.05099,3199,Newport Pkwy,40.7287448,-74.0321082,42215,Subscriber,1986,2
748,4/19/2020 14:21,4/19/2020 14:34,3268,Lafayette Park,40.71346383,-74.06285852,3195,Sip Ave,40.7308971,-74.06391263,38454,Customer,1992,1
772,4/19/2020 14:24,4/19/2020 14:37,3195,Sip Ave,40.7308971,-74.06391263,3191,Union St,40.7182113,-74.0836394,42213,Subscriber,1987,1
538,4/19/2020 14:25,4/19/2020 14:34,3267,Morris Canal,40.71241882,-74.03852552,3199,Newport Pkwy,40.7287448,-74.0321082,27705,Subscriber,1992,2
2791,4/19/2020 14:25,4/19/2020 15:12,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,42216,Customer,1988,0
2793,4/19/2020 14:25,4/19/2020 15:12,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,42150,Customer,1990,2
6816,4/19/2020 14:26,4/19/2020 16:20,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,39206,Customer,1993,2
1068,4/19/2020 14:27,4/19/2020 14:44,3203,Hamilton Park,40.72759597,-74.04424731,3198,Heights Elevator,40.74871595,-74.0404433,42580,Subscriber,1992,1
6731,4/19/2020 14:27,4/19/2020 16:19,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42260,Customer,1990,1
1464,4/19/2020 14:27,4/19/2020 14:52,3267,Morris Canal,40.71241882,-74.03852552,3268,Lafayette Park,40.71346383,-74.06285852,42309,Customer,1984,1
2575,4/19/2020 14:28,4/19/2020 15:10,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,42603,Subscriber,1986,2
2587,4/19/2020 14:28,4/19/2020 15:11,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,42376,Customer,1969,0
2566,4/19/2020 14:28,4/19/2020 15:11,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,42303,Customer,1969,0
6699,4/19/2020 14:28,4/19/2020 16:19,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42308,Customer,1993,1
2558,4/19/2020 14:28,4/19/2020 15:11,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,42417,Customer,1969,0
709,4/19/2020 14:29,4/19/2020 14:41,3694,Jackson Square,40.71113,-74.0789,3186,Grove St PATH,40.71958612,-74.04311746,42126,Customer,1969,0
777,4/19/2020 14:29,4/19/2020 14:42,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3184,Paulus Hook,40.7141454,-74.0335519,40517,Subscriber,1984,2
7381,4/19/2020 14:31,4/19/2020 16:34,3201,Dey St,40.737711,-74.066921,3201,Dey St,40.737711,-74.066921,42364,Customer,1989,1
1214,4/19/2020 14:32,4/19/2020 14:52,3195,Sip Ave,40.7308971,-74.06391263,3195,Sip Ave,40.7308971,-74.06391263,42583,Subscriber,1980,1
7348,4/19/2020 14:32,4/19/2020 16:35,3201,Dey St,40.737711,-74.066921,3201,Dey St,40.737711,-74.066921,42152,Customer,1992,1
486,4/19/2020 14:32,4/19/2020 14:41,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.7308971,-74.06391263,42120,Subscriber,1971,2
7314,4/19/2020 14:33,4/19/2020 16:35,3201,Dey St,40.737711,-74.066921,3201,Dey St,40.737711,-74.066921,42211,Customer,1994,1
1610,4/19/2020 14:33,4/19/2020 15:00,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.72759597,-74.04424731,42407,Subscriber,1978,1
2051,4/19/2020 14:35,4/19/2020 15:10,3677,Glenwood Ave,40.72755147,-74.07106072,3184,Paulus Hook,40.7141454,-74.0335519,42492,Subscriber,1980,1
930,4/19/2020 14:36,4/19/2020 14:52,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.71241882,-74.03852552,42142,Subscriber,1992,1
925,4/19/2020 14:36,4/19/2020 14:52,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.71241882,-74.03852552,42550,Subscriber,1995,2
2682,4/19/2020 14:36,4/19/2020 15:21,3211,Newark Ave,40.72152515,-74.04630454,3211,Newark Ave,40.72152515,-74.04630454,38358,Subscriber,1957,1
4058,4/19/2020 14:37,4/19/2020 15:44,3276,Marin Light Rail,40.71458404,-74.04281706,3481,York St,40.71649,-74.04105,42476,Customer,1995,1
800,4/19/2020 14:37,4/19/2020 14:50,3194,McGinley Square,40.72533993,-74.06762213,3203,Hamilton Park,40.72759597,-74.04424731,42321,Customer,1969,0
788,4/19/2020 14:37,4/19/2020 14:50,3194,McGinley Square,40.72533993,-74.06762213,3203,Hamilton Park,40.72759597,-74.04424731,42434,Customer,1969,0
295,4/19/2020 14:37,4/19/2020 14:42,3211,Newark Ave,40.72152515,-74.04630454,3275,Columbus Drive,40.7183552,-74.03891444,42482,Subscriber,1969,0
4015,4/19/2020 14:38,4/19/2020 15:45,3276,Marin Light Rail,40.71458404,-74.04281706,3481,York St,40.71649,-74.04105,42313,Customer,1969,2
3568,4/19/2020 14:38,4/19/2020 15:38,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42259,Customer,1993,2
4006,4/19/2020 14:38,4/19/2020 15:45,3276,Marin Light Rail,40.71458404,-74.04281706,3481,York St,40.71649,-74.04105,42299,Customer,1998,1
3557,4/19/2020 14:38,4/19/2020 15:38,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42533,Customer,1991,1
2639,4/19/2020 14:41,4/19/2020 15:25,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3276,Marin Light Rail,40.71458404,-74.04281706,42460,Customer,1969,0
2643,4/19/2020 14:42,4/19/2020 15:26,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3276,Marin Light Rail,40.71458404,-74.04281706,42606,Subscriber,1984,2
613,4/19/2020 14:43,4/19/2020 14:53,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958612,-74.04311746,40517,Subscriber,1984,2
1806,4/19/2020 14:43,4/19/2020 15:13,3638,Washington St,40.7242941,-74.0354826,3186,Grove St PATH,40.71958612,-74.04311746,42208,Subscriber,1991,1
1737,4/19/2020 14:44,4/19/2020 15:12,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,42282,Subscriber,1962,1
1689,4/19/2020 14:44,4/19/2020 15:12,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,42635,Subscriber,1977,1
1656,4/19/2020 14:45,4/19/2020 15:13,3638,Washington St,40.7242941,-74.0354826,3186,Grove St PATH,40.71958612,-74.04311746,42287,Customer,1969,0
607,4/19/2020 14:48,4/19/2020 14:58,3187,Warren St,40.7211236,-74.03805095,3273,Manila & 1st,40.72165072,-74.04288411,42542,Subscriber,1972,1
1031,4/19/2020 14:49,4/19/2020 15:07,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42405,Customer,1969,0
963,4/19/2020 14:50,4/19/2020 15:06,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42238,Customer,1969,0
2595,4/19/2020 14:51,4/19/2020 15:34,3203,Hamilton Park,40.72759597,-74.04424731,3198,Heights Elevator,40.74871595,-74.0404433,42521,Subscriber,1959,1
1090,4/19/2020 14:51,4/19/2020 15:09,3639,Harborside,40.7192517,-74.034234,3267,Morris Canal,40.71241882,-74.03852552,39059,Subscriber,1969,0
1518,4/19/2020 14:51,4/19/2020 15:17,3192,Liberty Light Rail,40.7112423,-74.0557013,3267,Morris Canal,40.71241882,-74.03852552,42212,Subscriber,1970,1
158,4/19/2020 14:52,4/19/2020 14:55,3205,JC Medical Center,40.71653978,-74.04963791,3276,Marin Light Rail,40.71458404,-74.04281706,42133,Subscriber,1987,1
1652,4/19/2020 14:53,4/19/2020 15:20,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,42215,Customer,1969,0
178,4/19/2020 14:53,4/19/2020 14:56,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,27705,Customer,1969,0
1410,4/19/2020 14:53,4/19/2020 15:17,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3203,Hamilton Park,40.72759597,-74.04424731,27576,Customer,1969,0
1388,4/19/2020 14:54,4/19/2020 15:17,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3203,Hamilton Park,40.72759597,-74.04424731,42298,Customer,1969,0
1372,4/19/2020 14:54,4/19/2020 15:17,3192,Liberty Light Rail,40.7112423,-74.0557013,3267,Morris Canal,40.71241882,-74.03852552,42569,Subscriber,1974,1
217,4/19/2020 14:54,4/19/2020 14:58,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,42535,Subscriber,1966,1
14354,4/19/2020 14:54,4/19/2020 18:53,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42142,Customer,1969,0
14361,4/19/2020 14:54,4/19/2020 18:54,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42591,Customer,1969,0
1531,4/19/2020 14:54,4/19/2020 15:20,3268,Lafayette Park,40.71346383,-74.06285852,3203,Hamilton Park,40.72759597,-74.04424731,42309,Customer,1984,1
1014,4/19/2020 14:55,4/19/2020 15:12,3199,Newport Pkwy,40.7287448,-74.0321082,3483,Montgomery St,40.71942,-74.05099,42248,Customer,1997,2
1128,4/19/2020 14:55,4/19/2020 15:14,3269,Brunswick & 6th,40.72601173,-74.05038893,3187,Warren St,40.7211236,-74.03805095,42602,Subscriber,1970,1
1301,4/19/2020 14:56,4/19/2020 15:18,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,42166,Customer,1969,0
2804,4/19/2020 15:00,4/19/2020 15:46,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42149,Customer,1977,1
657,4/19/2020 15:00,4/19/2020 15:11,3639,Harborside,40.7192517,-74.034234,3483,Montgomery St,40.71942,-74.05099,42437,Customer,1993,1
2769,4/19/2020 15:00,4/19/2020 15:46,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42584,Customer,1980,2
949,4/19/2020 15:00,4/19/2020 15:16,3638,Washington St,40.7242941,-74.0354826,3207,Oakland Ave,40.7376037,-74.0524783,40910,Subscriber,1990,1
607,4/19/2020 15:01,4/19/2020 15:11,3639,Harborside,40.7192517,-74.034234,3483,Montgomery St,40.71942,-74.05099,42254,Customer,1994,1
1185,4/19/2020 15:02,4/19/2020 15:22,3638,Washington St,40.7242941,-74.0354826,3192,Liberty Light Rail,40.7112423,-74.0557013,42218,Subscriber,1987,1
543,4/19/2020 15:03,4/19/2020 15:12,3678,Fairmount Ave,40.72572614,-74.07195926,3268,Lafayette Park,40.71346383,-74.06285852,42314,Customer,1992,1
1575,4/19/2020 15:04,4/19/2020 15:30,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,42515,Subscriber,1971,2
4557,4/19/2020 15:06,4/19/2020 16:22,3481,York St,40.71649,-74.04105,3481,York St,40.71649,-74.04105,42400,Customer,1969,0
1234,4/19/2020 15:06,4/19/2020 15:27,3278,Monmouth and 6th,40.72568548,-74.04879034,3278,Monmouth and 6th,40.72568548,-74.04879034,42191,Subscriber,1996,1
3039,4/19/2020 15:09,4/19/2020 16:00,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,27705,Customer,1969,0
168,4/19/2020 15:10,4/19/2020 15:12,3276,Marin Light Rail,40.71458404,-74.04281706,3205,JC Medical Center,40.71653978,-74.04963791,42133,Subscriber,1987,1
6566,4/19/2020 15:10,4/19/2020 17:00,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42161,Customer,1983,2
2325,4/19/2020 15:10,4/19/2020 15:49,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42465,Customer,1969,0
2335,4/19/2020 15:11,4/19/2020 15:50,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42122,Customer,1969,0
1286,4/19/2020 15:12,4/19/2020 15:34,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,40517,Customer,1989,1
1267,4/19/2020 15:12,4/19/2020 15:33,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,42518,Customer,1985,1
2551,4/19/2020 15:13,4/19/2020 15:56,3280,Astor Place,40.7192822,-74.07126188,3187,Warren St,40.7211236,-74.03805095,42508,Customer,1991,2
1056,4/19/2020 15:14,4/19/2020 15:32,3639,Harborside,40.7192517,-74.034234,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42280,Subscriber,1987,2
1681,4/19/2020 15:14,4/19/2020 15:42,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42282,Subscriber,1962,1
1667,4/19/2020 15:14,4/19/2020 15:42,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42635,Subscriber,1977,1
1691,4/19/2020 15:15,4/19/2020 15:43,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3192,Liberty Light Rail,40.7112423,-74.0557013,42238,Subscriber,1993,1
3832,4/19/2020 15:15,4/19/2020 16:19,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42110,Customer,1990,1
1614,4/19/2020 15:16,4/19/2020 15:43,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3192,Liberty Light Rail,40.7112423,-74.0557013,42112,Customer,1969,0
2190,4/19/2020 15:16,4/19/2020 15:53,3267,Morris Canal,40.71241882,-74.03852552,3192,Liberty Light Rail,40.7112423,-74.0557013,42145,Subscriber,1960,1
6520,4/19/2020 15:16,4/19/2020 17:05,3640,Journal Square,40.73367,-74.0625,3195,Sip Ave,40.7308971,-74.06391263,42586,Customer,1969,0
3972,4/19/2020 15:16,4/19/2020 16:22,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42376,Customer,1986,1
1033,4/19/2020 15:17,4/19/2020 15:34,3187,Warren St,40.7211236,-74.03805095,3184,Paulus Hook,40.7141454,-74.0335519,40469,Customer,1969,0
1033,4/19/2020 15:17,4/19/2020 15:34,3187,Warren St,40.7211236,-74.03805095,3184,Paulus Hook,40.7141454,-74.0335519,42340,Subscriber,1993,1
1548,4/19/2020 15:17,4/19/2020 15:43,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42361,Subscriber,1974,1
1498,4/19/2020 15:18,4/19/2020 15:43,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42212,Subscriber,1970,1
2770,4/19/2020 15:18,4/19/2020 16:04,3212,Christ Hospital,40.73478582,-74.05044364,3185,City Hall,40.7177325,-74.043845,42128,Customer,1969,0
2745,4/19/2020 15:18,4/19/2020 16:04,3212,Christ Hospital,40.73478582,-74.05044364,3185,City Hall,40.7177325,-74.043845,42623,Customer,1969,0
669,4/19/2020 15:22,4/19/2020 15:33,3207,Oakland Ave,40.7376037,-74.0524783,3211,Newark Ave,40.72152515,-74.04630454,42414,Customer,1998,1
171,4/19/2020 15:22,4/19/2020 15:25,3205,JC Medical Center,40.71653978,-74.04963791,3276,Marin Light Rail,40.71458404,-74.04281706,42133,Subscriber,1987,1
1273,4/19/2020 15:22,4/19/2020 15:44,3184,Paulus Hook,40.7141454,-74.0335519,3276,Marin Light Rail,40.71458404,-74.04281706,42215,Customer,1969,0
7956,4/19/2020 15:24,4/19/2020 17:36,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42417,Customer,1992,1
1203,4/19/2020 15:24,4/19/2020 15:44,3184,Paulus Hook,40.7141454,-74.0335519,3276,Marin Light Rail,40.71458404,-74.04281706,42166,Customer,1969,0
3436,4/19/2020 15:25,4/19/2020 16:22,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42497,Customer,1969,0
4629,4/19/2020 15:25,4/19/2020 16:43,3278,Monmouth and 6th,40.72568548,-74.04879034,3270,Jersey & 6th St,40.72528911,-74.04557168,42529,Subscriber,1974,2
4956,4/19/2020 15:26,4/19/2020 16:48,3278,Monmouth and 6th,40.72568548,-74.04879034,3278,Monmouth and 6th,40.72568548,-74.04879034,42189,Subscriber,1970,1
3037,4/19/2020 15:27,4/19/2020 16:17,3639,Harborside,40.7192517,-74.034234,3187,Warren St,40.7211236,-74.03805095,42181,Subscriber,1991,1
4264,4/19/2020 15:27,4/19/2020 16:38,3278,Monmouth and 6th,40.72568548,-74.04879034,3278,Monmouth and 6th,40.72568548,-74.04879034,42191,Subscriber,1996,1
1925,4/19/2020 15:28,4/19/2020 16:00,3269,Brunswick & 6th,40.72601173,-74.05038893,3278,Monmouth and 6th,40.72568548,-74.04879034,42429,Subscriber,1990,2
1895,4/19/2020 15:28,4/19/2020 16:00,3269,Brunswick & 6th,40.72601173,-74.05038893,3278,Monmouth and 6th,40.72568548,-74.04879034,42401,Subscriber,1984,1
443,4/19/2020 15:29,4/19/2020 15:37,3640,Journal Square,40.73367,-74.0625,3281,Leonard Gordon Park,40.74590997,-74.05727148,42549,Subscriber,1995,1
564,4/19/2020 15:36,4/19/2020 15:46,3198,Heights Elevator,40.74871595,-74.0404433,3198,Heights Elevator,40.74871595,-74.0404433,42521,Subscriber,1959,1
1082,4/19/2020 15:37,4/19/2020 15:55,3210,Pershing Field,40.74267714,-74.05178863,3280,Astor Place,40.7192822,-74.07126188,42377,Customer,1990,2
2338,4/19/2020 15:37,4/19/2020 16:16,3280,Astor Place,40.7192822,-74.07126188,3481,York St,40.71649,-74.04105,42223,Subscriber,1977,2
447,4/19/2020 15:39,4/19/2020 15:47,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.7211236,-74.03805095,42397,Subscriber,1984,2
854,4/19/2020 15:40,4/19/2020 15:54,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3187,Warren St,40.7211236,-74.03805095,42380,Subscriber,1980,1
1385,4/19/2020 15:41,4/19/2020 16:04,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958612,-74.04311746,42603,Customer,1995,2
475,4/19/2020 15:43,4/19/2020 15:50,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958612,-74.04311746,42635,Subscriber,1977,1
2768,4/19/2020 15:43,4/19/2020 16:29,3199,Newport Pkwy,40.7287448,-74.0321082,3270,Jersey & 6th St,40.72528911,-74.04557168,42282,Subscriber,1962,1
1264,4/19/2020 15:43,4/19/2020 16:04,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958612,-74.04311746,42574,Customer,1986,2
738,4/19/2020 15:43,4/19/2020 15:55,3267,Morris Canal,40.71241882,-74.03852552,3192,Liberty Light Rail,40.7112423,-74.0557013,42212,Subscriber,1970,1
757,4/19/2020 15:43,4/19/2020 15:56,3267,Morris Canal,40.71241882,-74.03852552,3192,Liberty Light Rail,40.7112423,-74.0557013,42421,Subscriber,1974,1
1732,4/19/2020 15:44,4/19/2020 16:13,3184,Paulus Hook,40.7141454,-74.0335519,3192,Liberty Light Rail,40.7112423,-74.0557013,42534,Subscriber,1971,2
719,4/19/2020 15:45,4/19/2020 15:57,3213,Van Vorst Park,40.71848892,-74.04772663,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,28037,Customer,1969,0
711,4/19/2020 15:45,4/19/2020 15:57,3213,Van Vorst Park,40.71848892,-74.04772663,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42154,Subscriber,1984,2
315,4/19/2020 15:45,4/19/2020 15:50,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42175,Subscriber,1986,1
1395,4/19/2020 15:45,4/19/2020 16:09,3207,Oakland Ave,40.7376037,-74.0524783,3638,Washington St,40.7242941,-74.0354826,42493,Subscriber,1990,1
1295,4/19/2020 15:46,4/19/2020 16:08,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,42436,Customer,1969,0
1268,4/19/2020 15:47,4/19/2020 16:08,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,25963,Customer,1969,0
830,4/19/2020 15:47,4/19/2020 16:01,3276,Marin Light Rail,40.71458404,-74.04281706,3199,Newport Pkwy,40.7287448,-74.0321082,42166,Customer,1969,0
818,4/19/2020 15:47,4/19/2020 16:01,3276,Marin Light Rail,40.71458404,-74.04281706,3199,Newport Pkwy,40.7287448,-74.0321082,42215,Customer,1969,0
1483,4/19/2020 15:49,4/19/2020 16:14,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42460,Subscriber,1984,1
3312,4/19/2020 15:51,4/19/2020 16:47,3639,Harborside,40.7192517,-74.034234,3187,Warren St,40.7211236,-74.03805095,42457,Customer,1969,0
3288,4/19/2020 15:52,4/19/2020 16:46,3639,Harborside,40.7192517,-74.034234,3187,Warren St,40.7211236,-74.03805095,42113,Customer,1969,0
1771,4/19/2020 15:53,4/19/2020 16:23,3267,Morris Canal,40.71241882,-74.03852552,3199,Newport Pkwy,40.7287448,-74.0321082,42255,Customer,1969,0
2889,4/19/2020 15:53,4/19/2020 16:41,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,42479,Subscriber,1995,2
1790,4/19/2020 15:53,4/19/2020 16:23,3267,Morris Canal,40.71241882,-74.03852552,3199,Newport Pkwy,40.7287448,-74.0321082,42550,Customer,1969,0
2179,4/19/2020 15:53,4/19/2020 16:30,3214,Essex Light Rail,40.7127742,-74.0364857,3205,JC Medical Center,40.71653978,-74.04963791,42270,Subscriber,1958,1
801,4/19/2020 15:54,4/19/2020 16:08,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,42203,Subscriber,1990,1
1796,4/19/2020 15:54,4/19/2020 16:24,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42145,Subscriber,1960,1
1695,4/19/2020 15:55,4/19/2020 16:23,3679,Bergen Ave,40.72210379,-74.071455,3193,Lincoln Park,40.7246051,-74.07840595,42483,Subscriber,1987,1
2123,4/19/2020 15:55,4/19/2020 16:30,3195,Sip Ave,40.7308971,-74.06391263,3205,JC Medical Center,40.71653978,-74.04963791,42120,Customer,1989,1
2084,4/19/2020 15:55,4/19/2020 16:30,3195,Sip Ave,40.7308971,-74.06391263,3205,JC Medical Center,40.71653978,-74.04963791,42373,Customer,1992,1
4042,4/19/2020 15:55,4/19/2020 17:03,3198,Heights Elevator,40.74871595,-74.0404433,3214,Essex Light Rail,40.7127742,-74.0364857,42528,Customer,1969,0
4325,4/19/2020 15:56,4/19/2020 17:08,3198,Heights Elevator,40.74871595,-74.0404433,3267,Morris Canal,40.71241882,-74.03852552,42386,Customer,1969,0
927,4/19/2020 15:56,4/19/2020 16:12,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,42596,Subscriber,1980,2
1484,4/19/2020 15:56,4/19/2020 16:21,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,42606,Customer,1989,1
1446,4/19/2020 15:57,4/19/2020 16:21,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,42527,Customer,1985,1
6206,4/19/2020 15:57,4/19/2020 17:40,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42533,Customer,1986,1
6201,4/19/2020 15:57,4/19/2020 17:40,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42259,Customer,1988,2
